Year,Season,Sector_ID,Sector_Name,production,crop_area,yield,Ph,EC,Hp,C,N,P,K,Ca,Mg,S,Mn,Cu,B,Zn,Na,Fe,Al,ECEC,ESP,intercolumn,RainFall,Max_Temp,Min_Temp
2018,A,5307,Kiziguro,735250.5299,408.4725166,2890.341351,5.529411765,231.7058824,0.047058824,2.034705882,0.145294118,11.28235294,126.5294118,1666.705882,407.9411765,50.00588235,138.3411765,1.168235294,0.296058824,2.574117647,165.1764706,785.5294118,777.5882353,12.82176471,5.768235294,3412-A-2017,652,25.76879167,13.92492167
2018,A,5406,Murundi,9521.654329,5.28980796,5257.939657,5.95,521.5555556,0.125,3.286666667,0.21,31.67777778,242,3336,627.7777778,165.6388889,68.52222222,1.187777778,0.8385,2.545555556,257.3777778,472,848.3888889,23.77555556,4.212222222,3501-A-2017,654,22.45336,12.83867333
2018,A,5411,Ruramira,79736.94992,44.29830551,3837.618573,6.195,61.5,0,2.715,0.255,6.85,756.5,2005,465,6.15,106.6,2.08,0.82,2.79,37.9,91,1224.5,16.005,1.015,3502-A-2017,564,23.81571833,13.708645
2018,A,5501,Gahara,26964.2704,14.98015022,3404.505245,5.583333333,93.66666667,1.133333333,1.963333333,0.158333333,18.2,214.6666667,1552,331.3333333,9.183333333,83.48333333,1.663333333,0.511666667,2.333333333,25.86666667,172.6666667,832.3333333,12.31666667,1.251666667,3503-A-2017,673,23.03657167,12.85187833
2018,A,5502,Gatore,968091.825,537.8287917,3859.093067,5.370555556,437.3333333,0.019444444,3.526111111,0.456111111,5.344444444,98.16666667,2343.444444,438.3333333,116.55,128.7166667,0.611111111,0.349555556,3.471111111,89.59444444,783.1666667,766.8888889,16.03111111,2.49,3504-A-2017,606,22.30937,12.21144
2018,A,5508,Musaza,110703.3249,61.50184719,2819.63474,5.34,59,0.45,2.1,0.16,6.9,201,728,140,11.6,36.1,3.48,0.28,41.89,35.1,163,1250,5.92,2.58,3505-A-2017,949,22.883565,12.80252
2018,A,5509,Mushikiri,262017.6854,145.5653808,5351.915597,5.169,391.6,0.14,3.635,0.505,3.28,55.2,2176.9,490.7,133.32,98.61,0.908,0.2751,1.737,81,468.8,989.1,15.608,2.147,3506-A-2017,862,21.774345,12.40073667
2018,A,5512,Nyarubuye,152065.7364,84.48096466,4734.794419,5.746923077,58.15384615,0.153846154,0.415384615,0.03,9.123076923,127.7692308,1256.846154,284.7692308,10.07692308,195.0461538,3.426923077,0.447692308,2.407692308,13.43846154,96.23076923,114.3846154,9.197692308,0.833076923,3507-A-2017,445,24.90463667,13.81358167
2018,A,5601,Gashanda,164.3208548,0.091289364,3451.861377,6.653333333,69.33333333,0,2.61,0.193333333,13.3,528.3333333,1189.333333,301,8.433333333,41.73333333,1.44,0.413333333,1.873333333,26.03333333,167.6666667,1009,9.923333333,1.203333333,3508-A-2017,671,20.86160667,11.775675
2018,A,5604,Kazo,317774.8924,176.5416069,3706.03879,5.71,79.5,0.425,1.6225,0.12,89.275,400.75,2347.5,430.25,13.675,70.4,2.365,0.535,4.5475,21.6,168.75,647.5,16.8675,0.6975,3509-A-2017,521,24.28814,13.717025
2018,A,5612,Rurenge,394950.9293,219.4171829,3680.416271,5.865,81.5,0,2.955,0.22,19.45,359.5,2203,401.5,7,55.55,1.685,0.385,2.935,32.95,183.5,1125,15.425,1.145,3510-A-2017,615,23.230285,13.39854833
2018,A,5613,Sake,363675.0092,202.0416718,3959.579195,5.41,61,1.275,2.985,0.25,8.3,118,1595.5,271,11.35,38.95,2.15,0.37,1.36,45.8,124,1285,12.015,2.425,3511-A-2017,572,25.91936667,14.34026167
2018,A,5701,Gashora,875552.1971,486.4178873,2109.613653,6.287,79,0.165,0.723,0.052,56.91,387.4,998.2,194.9,10.02,122.75,2.21,0.501,3.322,13.9,117.6,312.8,7.834,0.953,3512-A-2017,627,23.90988667,14.05021333
2018,A,5704,Mareba,193837.2528,107.6873627,4085.835366,6.428928571,237.0714286,0.058928571,2.473928571,0.190357143,8.332142857,77.82142857,2739.785714,575.4285714,44.37857143,179.5357143,0.594285714,0.353785714,2.245714286,231.2857143,802.6428571,1295.5,19.7575,4.910714286,3513-A-2017,958,21.082745,12.17422667
2018,A,5707,Mwogo,1227447.578,681.9153213,3026.100483,5.162,46.8,0.46,0.278,0.03,2.72,128.6,744.8,235.4,22.3,116.12,1.81,0.126,2.53,55.08,370,226,6.716,3.558,3601-A-2017,1156,30.05934333,17.83628167
2018,A,5708,Ngeruka,22456.97136,12.4760952,2965.671503,5.435,54.5,0.175,1.91,0.145,8.75,218.5,727,186,12.55,32.7,2.33,0.27,1.58,26.4,123.5,1355,6.035,2.385,3602-A-2017,1345,26.59936833,15.186835
2018,A,5711,Nyarugenge,23695.9734,13.16442966,5355.340246,7.04,53,0,1.99,0.19,10,210,2060,211,3.7,79,2.7,0.73,5.2,38,100,786,12.76,1.29,3603-A-2017,1006,23.43039833,12.94229667
2018,A,5713,Ruhuha,203547.4091,113.0818939,4719.782414,5.448571429,87.42857143,0.657142857,0.674285714,0.058571429,44.57142857,228,848.1428571,238.2857143,17.54285714,85.91428571,2.657142857,0.385714286,2.195714286,23.57142857,104.2857143,585.7142857,7.57,1.561428571,3604-A-2017,816,27.30172167,14.426685
2018,A,5715,Shyara,104303.2585,57.94625473,3796.621559,6.93,66.5,0,2.965,0.15,285,418,3055,458,3.45,105.5,3.99,1.01,5.595,27.45,220.5,856.5,20.285,0.59,3605-A-2017,775,25.58489667,12.44531167
2018,B,1201,Bumbogo,164.987652,0.091659807,2291.080547,5.355,65.5,0.525,2.135,0.155,6.25,63,411,132.5,12.55,73.6,1.18,0.1505,1.035,48.6,150.5,850,4.055,6.305,3606-A-2017,647,26.16391333,13.04406833
2018,B,1212,Nduba,214799.0808,119.3328227,4471.215251,5.78,43,0,2.35,0.18,32.6,113,553,132,3.9,52.2,1.87,0.24,1.53,25.5,194,611,4.27,2.6,3607-A-2017,1045,29.09854333,16.462835
2018,B,1213,Remera,267003.1425,148.3350792,3527.183712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3608-A-2017,795,28.23068,15.09924667
2018,B,1308,Masaka,2124.940072,1.180522262,3958.570971,6.126666667,96.33333333,0.25,2.26,0.183333333,21.16666667,323.6666667,1816.666667,384.6666667,7.3,111.5666667,4.66,0.576666667,10.4,27.76666667,114.3333333,1180,13.49,0.926666667,3609-A-2017,647,26.16391333,13.04406833
2018,B,2104,Kibirizi,348728.8702,193.7382612,2742.373876,5.136666667,45.75,0.716666667,0.4375,0.021666667,13.14166667,159.75,468,134.0833333,12.66666667,21.74166667,1.386666667,0.164583333,3.0025,29.60833333,236.4166667,215,4.710833333,2.973333333,3610-A-2017,1007,29.76570667,16.77184167
2018,B,2105,Kigoma,202795.1408,112.6639671,4296.733949,5.173333333,64,1.8,1.816666667,0.17,55.86666667,118.6666667,528,106.6666667,14.53333333,35.93333333,2.056666667,0.157666667,3.1,61.26666667,220.6666667,1142,5.9,4.876666667,3611-A-2017,786,26.237335,13.18006333
2018,B,2107,Muyira,370.513621,0.205840901,3214.958739,6.074545455,106.5454545,0.154545455,0.356363636,0.031818182,123.7727273,279.0909091,1831,294.4545455,12.74545455,65.32727273,1.596363636,0.79,3.624545455,17.84545455,177.3636364,172.1818182,12.55727273,0.774545455,3612-A-2017,667,26.26969,13.52576833
2018,B,2108,Ntyazo,247766.4459,137.6480255,3482.745199,5.685346369,81.11853917,0.779787879,1.884816867,0.137940938,49.85095197,202.196072,1143.678742,222.6678759,16.11165866,98.74508576,2.813722527,0.307816824,3.960927187,50.90122784,216.6648228,966.9449114,9.093013751,2.9198492,3613-A-2017,735,26.23016167,13.60929333
2018,B,2201,GIkonko,1487846.04,826.5811333,2935.614115,5.485471698,330.8867925,0.008490566,2.672830189,0.188301887,6.562264151,118.7924528,2094.018868,442.245283,145.9641509,359.1056604,0.730754717,0.177603774,3.670566038,113.6981132,1006.679245,1085.679245,14.96264151,3.353018868,3614-A-2017,839,25.89645333,13.23944833
2018,B,2203,Kansi,77243.62335,42.91312408,4598.593186,5.577272727,72.27272727,0.422727273,0.47,0.032727273,14.7,229.7272727,1660.181818,333.6363636,10.76363636,63.36363636,1.364545455,0.373636364,2.471818182,19.65454545,124.7272727,220,12.17818182,0.976363636,3615-A-2017,884,28.38508833,15.13382333
2018,B,2204,Kibilizi,60.7923612,0.033773534,2368.718654,6.165,99.5,0,2.155,0.16,11.5,400,1245,292,13.6,59.3,1.805,0.64,2.44,96.5,129,1225,10.1,4.165,3616-A-2017,850,26.27148,13.61864667
2018,B,2206,Mamba,18622.01843,10.3455658,2843.240339,5.94,66.5,0,1.93,0.165,8.95,182,762,188,10.8,64.65,2.05,0.29,1.705,70.65,157.5,888.5,6.15,4.93,3617-A-2017,1038,27.79670333,15.77225167
2018,B,2207,Muganza,2085893.045,1158.82947,3312.760378,5.0725,108,0.9875,2.215,0.17,8.125,134.5,850,172.25,13.1,86.225,2.1175,0.17775,1.9775,52.8,322,1065,7.2475,3.295,3618-A-2017,868,28.599365,15.67031667
2018,B,2209,Mukindo,1361304.601,756.2803338,1875.536328,5.326666667,59.33333333,0.866666667,3.816666667,0.266666667,9.733333333,95,1348.666667,216,8.533333333,37.6,1.106666667,0.31,1.653333333,71.23333333,108.6666667,1496.666667,9.963333333,3.306666667,3701-A-2017,686,25.84536833,14.01961167
2018,B,2210,Musha,538716.9414,299.2871896,3015.533367,6.326666667,85.83333333,0.091666667,2.345,0.2,29,653.6666667,1643.5,380.6666667,9.833333333,76.81666667,2.196666667,0.605,5.94,47.65,136,1149.833333,13.36666667,2.56,3702-A-2017,755,25.983885,13.12085167
2018,B,2212,Nyanza,298.3957864,0.165775437,2743.05927,5.155,74.5,0.975,3.035,0.18,15.1,234,606,124.5,13.2,21.7,1,0.18,1.31,68.25,193,1405,5.94,4.775,3703-A-2017,727,24.14511833,13.88993833
2018,B,2309,Ngoma,66678.27072,37.04348373,2903.295627,5.86,47,0,2.5,0.19,18.8,214,731,112,9.4,23.3,1.15,0.17,1.86,35,145,1400,5.29,2.88,3704-A-2017,639,24.03485667,13.28644833
2018,B,2405,Kinazi,246370.6192,136.8725662,586.366331,6.226666667,46.66666667,0,2.32,0.18,39.2,354.3333333,992.3333333,213.6666667,6.2,62.33333333,1.426666667,0.286666667,3.826666667,53.43333333,142.6666667,1042.666667,7.886666667,2.973333333,3705-A-2017,429,26.41633167,14.39121833
2018,B,2407,Mbazi,389173.272,216.2073734,2964.959058,5.254,124,0.03,3.028,0.203,6.81,67.9,1010.5,195.3,40.67,98.73,0.83,0.1153,2.259,25.92,553.2,1498.1,6.996,1.874,3706-A-2017,650,25.52125333,14.45595333
2018,B,2408,Mukura,3800.778345,2.111543525,1631.59016,5.7075,61.75,2.0575,2.87,0.235,36.525,423.75,1633.25,273,9.1,25.225,1.58,0.4325,4.6975,71.1,156.75,1555,13.895,3.315,3707-A-2017,590,22.02693167,12.56809833
2018,B,2410,Ruhashya,300176.1616,166.7645342,3438.012337,5.19,84.26315789,0.017105263,2.497368421,0.167368421,4.984210526,52.60526316,786.8684211,144.0789474,34.14736842,157.9,0.515526316,0.057157895,2.595526316,39.61315789,1218.710526,1141.184211,5.458684211,3.226842105,3708-A-2017,977,26.95033833,14.35015667
2018,B,2412,Rwaniro,245288.6498,136.2714721,2817.584766,5.63,56,0,2.3,0.22,10.1,113,559,94,7.6,61.1,2.89,0.17,1.12,41.3,144,873,4.05,4.44,3709-A-2017,649,24.981795,13.733275
2018,B,2413,Simbi,68546.9902,38.08166122,4290.779203,5.42,32.66666667,1.3,1.99,0.143333333,17.76666667,143.3333333,547,126.6666667,16.93333333,35.3,3.303333333,0.176666667,1.5,61.83333333,169.3333333,1072.333333,5.726666667,5.44,3710-A-2017,639,25.62508333,14.325075
2018,B,2414,Tumba,169645.4201,94.2474556,1933.187335,6.005,60,0,3.07,0.25,12.4,175.5,1820,363.5,9.05,19.85,0.995,0.32,3.09,62.15,133,1305,12.85,2.11,3711-A-2017,533,23.06551,13.007225
2018,B,2601,Bweramana,175431.1981,97.46177673,923.4389421,5.72,33.66666667,0,1.723333333,0.166666667,24.2,195.3333333,590,131.6666667,13.7,66.4,1.233333333,0.17,1.55,86.4,159,1090,4.926666667,7.62,3712-A-2017,504,26.40109167,14.01733333
2018,B,2605,Kinihira,79156.15082,43.97563934,4502.492811,5.165,52.5,1.725,2.555,0.195,6.75,175,480,117,21.7,12.55,1.085,0.081,1.03,58.5,220,1425,5.805,4.82,3713-A-2017,905,25.838265,14.72868167
2018,B,2608,Ntongwe,2821.500166,1.567500092,3028.815045,5.848780239,68.73516679,0.509530176,1.899239878,0.155635345,45.16134454,467.2448434,2067.939776,311.4160937,14.34051439,39.68044309,2.339074357,0.527880698,10.92863636,53.66478228,221.1017316,951.3500127,14.87623631,3.350446906,3714-A-2017,933,26.46488,13.380495
2018,B,2609,Ruhango,211956.0959,117.7533866,3319.543483,5.933333333,35,0,2.186666667,0.136666667,87.56666667,242.6666667,1028,211,10.56666667,25.63333333,1.16,0.313333333,2.806666667,107.7333333,238.3333333,1147.333333,7.99,5.49,3715-A-2017,769,26.47204333,13.62309667
2018,B,2708,Nyamabuye,101040.168,56.13342667,2726.165301,5.472194487,67.61950456,0.776054209,2.405064217,0.16875431,16.75534218,175.9156958,908.3998772,190.6666419,18.60903103,48.47189845,1.50975222,0.222962053,2.597054281,63.49027626,261.5977935,1239.978097,7.633313046,4.406192956,4101-A-2017,319,24.09114667,14.950275
2018,B,2710,Rongi,38.01357374,0.021118652,4735.150692,4.476666667,98.66666667,3.04,2.28,0.183333333,4.366666667,98.33333333,319.6666667,81,20.73333333,56.6,1.446666667,0.113666667,2.676666667,46.26666667,271,1476.666667,5.77,3.243333333,4102-A-2017,293,23.95776167,15.540325
2018,B,2712,Shyogwe,128706.3034,71.50350189,2307.579288,4.9328,174,0.158,3.166,0.276,25.952,88.08,966.04,124,59.9,64.192,0.8036,0.0706,1.6472,44.8,452.28,1583.6,6.4416,3.0612,4103-A-2017,424,23.64314167,15.093295
2018,B,2801,Gacurabwenge,146066.4459,81.14802551,1725.242224,5.813636364,67.18181818,0.209090909,0.641818182,0.047272727,46.52727273,168.9090909,1217.363636,239.9090909,12.51818182,117.3181818,2.977272727,0.385454545,4.996363636,22.61818182,158.5454545,254.6363636,8.826363636,1.158181818,4104-A-2017,278,23.140055,14.96789167
2018,B,2806,Musambira,175877.855,97.70991945,1553.325708,5.503333333,53,0.393333333,0.356666667,0.024666667,83.26,151.9333333,903.4666667,127.3333333,11.62,75.20666667,2.187333333,0.265,3.246666667,17.66666667,190.6,247.5333333,6.436666667,1.396,4105-A-2017,186,23.57956667,15.21263667
2018,B,2808,Nyamiyaga,914670.2262,508.1501257,3184.12979,5.12,47.5,0.6,2.12,0.205,7,52,416.5,94,9.1,200,1.69,0.105,1.535,44.75,194.5,961,3.795,4.94,4106-A-2017,452,22.884415,14.34856
2018,B,3107,Murundi,559708.8684,310.9493713,3376.7555,5.59,137.2,0.4,2.204,0.15,13.96,252,1516.2,403.4,34.68,88.36,2.474,0.6056,1.758,113.72,235.4,967.8,12.482,4.596,4107-A-2017,283,23.22542667,14.95933833
2018,B,3601,Bugarama,744634.9731,413.6860962,5499.91895,6.546944444,196.3611111,0.012037037,2.54462963,0.142314815,11.8,168.4074074,3397.305556,938.6574074,30.5212963,180.7796296,3.483888889,0.369462963,3.941018519,101.7092593,549.7037037,868.6296296,25.69462963,1.859074074,4108-A-2017,273,22.60373167,14.39407833
2018,B,3607,Gikundamvura,463657.7089,257.587616,4276.986674,6.699777778,164.7333333,0.027777778,3.762,0.192222222,8.493333333,185.5333333,4975.266667,1398.844444,32.38666667,235.0288889,1.497111111,0.508111111,3.140666667,135.7977778,473.6666667,1052.288889,37.62733333,1.707777778,4109-A-2017,604,25.63294667,15.589545
2018,B,3610,Muganza,13763.36075,7.646311527,5233.694537,6.305769231,195.8653846,0,3.836794872,0.221025641,4.375,126.3717949,3982.903846,886.0769231,36.39166667,153.7211538,1.455705128,0.30025,3.031153846,91.04679487,684.9358974,923.8076923,28.01846154,1.544102564,4110-A-2017,150,23.95912333,15.56971333
2018,B,3612,Nkanka,22121.63773,12.28979874,3602.988214,5.543081886,97.40702954,1.070777128,2.130531809,0.157763828,19.26805263,171.0024147,1466.772907,381.5611581,26.94900455,84.96324716,2.066986775,0.393767921,3.740143655,59.39840166,258.318605,991.4097006,12.28048619,2.718236727,4111-A-2017,628,24.53380667,15.11968333
2018,B,3615,Nyakabuye,676231.5125,375.6841736,5290.348303,5.6625,86.25,0.9875,2.2125,0.1925,23.575,171.5,1055.5,212.25,11.9,124.15,3.6625,0.3555,11.115,58.125,181.75,1147.75,8.7275,3.48,4112-A-2017,379,24.12098833,15.17536833
2018,B,3702,Bushenge,69781.47644,38.76748691,2625.466748,5.58,47,0.675,1.395,0.11,19.7,151.5,1311.5,306.5,18.55,129.5,4.04,0.21,3.605,38.35,160,1310,10.345,1.85,4113-A-2017,578,25.84111,15.47871667
2018,B,3705,Kagano,186213.9989,103.4522216,2656.058548,5.526666667,55,0.65,1.806666667,0.113333333,5.266666667,189.3333333,1343,449.6666667,9.633333333,78.33333333,3.573333333,0.21,2.913333333,39.5,150.6666667,1204.333333,11.77,2.01,4114-A-2017,283,23.22542667,14.95933833
2018,B,3709,Kirimbi,229078.7996,127.2659998,4442.587358,4.845,75,1.925,3.185,0.185,74.1,69.5,549,68.5,20.15,10.05,1.075,0.117,2.045,38.75,194.5,1560,5.595,3.065,4115-A-2017,431,24.63028167,15.494465
2018,B,3711,Mahembe,71603.24593,39.77958107,3768.338703,5.19,88.5,0.825,2.79,0.18,7.9,253.5,597,165,11.85,30.95,2.11,0.285,3.57,107.5,215.5,1031,6.3,7.435,4116-A-2017,755,25.55560833,15.628355
2018,B,4413,Rugarama,1284655.298,713.6973877,3753.593675,6.5,142,0,3.66,0.25,23.65,714,4365,491.5,10,16.15,1.89,0.955,14.03,81.45,143.5,1220,28.105,1.325,4117-A-2017,135,23.532185,15.3179
2018,B,4510,Mukarange,102085.6407,56.71424484,3491.186395,4.1,240.5,3.645,2.865,0.21,55.65,121.5,316.5,77,23.7,12.15,0.72,0.0955,1.36,23.65,502.5,1265,6.29,1.635,4201-A-2017,573,25.51466833,13.495
2018,B,4516,Rukomo,700049.5525,388.9164181,4492.894889,4.555,88.75,2.975,2.635,0.2275,11.05,82.5,388.25,110.75,13.625,15.4,0.8275,0.107,4.025,44.75,362.75,1413.5,6.245,3.0575,4202-A-2017,833,25.92603,15.474655
2018,B,5105,Kigabiro,236181.2256,131.211792,4458.440748,6.423333333,63.66666667,0,2.513333333,0.196666667,15,258.3333333,2023.333333,379,10.26666667,95.23333333,3.75,0.533333333,12.59,47.36666667,150.6666667,1047.333333,14.14333333,1.456666667,4203-A-2017,536,25.89061833,13.07585167
2018,B,5111,Mwulire,2461.945957,1.367747754,4676.138142,5.745,88.16666667,0.141666667,0.98,0.081666667,5.733333333,157.6666667,2068.333333,412.6666667,9.166666667,99.9,1.74,0.515,2.385,22.31666667,96.66666667,388.3333333,14.425,0.716666667,4204-A-2017,456,25.4936,14.84635167
2018,B,5114,Rubona,86823.32551,48.23518084,3371.887727,5.54,104.5,0.175,3.05,0.215,11.7,124.5,1665,426,16.3,51.15,2.01,0.355,4.59,72.15,321.5,976.5,12.685,3.07,4205-A-2017,620,24.55244833,15.05711667
2018,B,5210,Nyagatare,504620.689,280.3448272,4069.053855,5.419808692,93.82475541,0.767234705,1.673705923,0.135716427,35.54297852,247.4385793,1346.421737,233.8564619,13.21100445,58.71995331,1.793874995,0.358147434,4.186930936,38.74856128,211.195297,780.3350485,10.25079601,2.316130404,4206-A-2017,597,25.42180333,13.89979167
2018,B,5212,Rwempasha,2372368.305,1317.982391,5035.669173,5.974,56,0.37,2.106,0.13,52.96,369.4,972.6,209.8,5.34,82.16,4.51,0.386,1.624,62.8,192.8,833.2,8.202,3.544,4207-A-2017,651,23.823425,13.024705
2018,B,5307,Kiziguro,672665.2454,373.7029141,3056.048137,5.529411765,231.7058824,0.047058824,2.034705882,0.145294118,11.28235294,126.5294118,1666.705882,407.9411765,50.00588235,138.3411765,1.168235294,0.296058824,2.574117647,165.1764706,785.5294118,777.5882353,12.82176471,5.768235294,4208-A-2017,606,23.816185,13.75463
2018,B,5406,Murundi,2805.351618,1.558528677,4153.457825,5.95,521.5555556,0.125,3.286666667,0.21,31.67777778,242,3336,627.7777778,165.6388889,68.52222222,1.187777778,0.8385,2.545555556,257.3777778,472,848.3888889,23.77555556,4.212222222,4209-A-2017,569,25.77654833,13.57241167
2018,B,5411,Ruramira,74174.92218,41.2082901,3494.442493,6.195,61.5,0,2.715,0.255,6.85,756.5,2005,465,6.15,106.6,2.08,0.82,2.79,37.9,91,1224.5,16.005,1.015,4210-A-2017,492,26.05394167,15.28175833
2018,B,5501,Gahara,27542.96665,15.30164814,2483.392616,5.583333333,93.66666667,1.133333333,1.963333333,0.158333333,18.2,214.6666667,1552,331.3333333,9.183333333,83.48333333,1.663333333,0.511666667,2.333333333,25.86666667,172.6666667,832.3333333,12.31666667,1.251666667,4211-A-2017,492,26.05394167,15.28175833
2018,B,5502,Gatore,899683.055,499.8239194,4492.170514,5.370555556,437.3333333,0.019444444,3.526111111,0.456111111,5.344444444,98.16666667,2343.444444,438.3333333,116.55,128.7166667,0.611111111,0.349555556,3.471111111,89.59444444,783.1666667,766.8888889,16.03111111,2.49,4212-A-2017,574,26.380795,14.35697167
2018,B,5508,Musaza,108751.1663,60.41731463,3247.313264,5.34,59,0.45,2.1,0.16,6.9,201,728,140,11.6,36.1,3.48,0.28,41.89,35.1,163,1250,5.92,2.58,4213-A-2017,731,25.95173,16.00031333
2018,B,5509,Mushikiri,243875.3043,135.4862801,3798.825768,5.169,391.6,0.14,3.635,0.505,3.28,55.2,2176.9,490.7,133.32,98.61,0.908,0.2751,1.737,81,468.8,989.1,15.608,2.147,4214-A-2017,705,24.981175,15.62403833
2018,B,5512,Nyarubuye,155812.7335,86.5626297,4620.931704,5.746923077,58.15384615,0.153846154,0.415384615,0.03,9.123076923,127.7692308,1256.846154,284.7692308,10.07692308,195.0461538,3.426923077,0.447692308,2.407692308,13.43846154,96.23076923,114.3846154,9.197692308,0.833076923,4215-A-2017,366,25.64138833,14.31425667
2018,B,5601,Gashanda,286.6975464,0.159276415,2790.939082,6.653333333,69.33333333,0,2.61,0.193333333,13.3,528.3333333,1189.333333,301,8.433333333,41.73333333,1.44,0.413333333,1.873333333,26.03333333,167.6666667,1009,9.923333333,1.203333333,4216-A-2017,658,24.863385,13.374625
2018,B,5604,Kazo,292827.2278,162.6817932,2273.095568,5.71,79.5,0.425,1.6225,0.12,89.275,400.75,2347.5,430.25,13.675,70.4,2.365,0.535,4.5475,21.6,168.75,647.5,16.8675,0.6975,4217-A-2017,731,25.842725,15.690445
2018,B,5612,Rurenge,451535.9762,250.8533201,3499.940111,5.865,81.5,0,2.955,0.22,19.45,359.5,2203,401.5,7,55.55,1.685,0.385,2.935,32.95,183.5,1125,15.425,1.145,4218-A-2017,601,26.151415,13.27135667
2018,B,5613,Sake,361716.4764,200.953598,3582.916689,5.41,61,1.275,2.985,0.25,8.3,118,1595.5,271,11.35,38.95,2.15,0.37,1.36,45.8,124,1285,12.015,2.425,4219-A-2017,494,25.17172333,15.31259167
2018,B,5701,Gashora,849572.7706,471.9848725,2756.386897,6.287,79,0.165,0.723,0.052,56.91,387.4,998.2,194.9,10.02,122.75,2.21,0.501,3.322,13.9,117.6,312.8,7.834,0.953,4301-A-2017,601,23.068505,11.19879667
2018,B,5704,Mareba,240352.161,133.5289783,3338.047355,6.428928571,237.0714286,0.058928571,2.473928571,0.190357143,8.332142857,77.82142857,2739.785714,575.4285714,44.37857143,179.5357143,0.594285714,0.353785714,2.245714286,231.2857143,802.6428571,1295.5,19.7575,4.910714286,4302-A-2017,306,25.468535,12.23224833
2018,B,5707,Mwogo,6425.943232,3.569968462,5602.290388,5.162,46.8,0.46,0.278,0.03,2.72,128.6,744.8,235.4,22.3,116.12,1.81,0.126,2.53,55.08,370,226,6.716,3.558,4303-A-2017,433,26.04401667,12.95844667
2018,B,5708,Ngeruka,54807.34406,30.44852448,2955.808255,5.435,54.5,0.175,1.91,0.145,8.75,218.5,727,186,12.55,32.7,2.33,0.27,1.58,26.4,123.5,1355,6.035,2.385,4304-A-2017,555,25.86206667,13.17916833
2018,B,5711,Nyarugenge,25802.28167,14.33460093,4189.266323,7.04,53,0,1.99,0.19,10,210,2060,211,3.7,79,2.7,0.73,5.2,38,100,786,12.76,1.29,4305-A-2017,662,20.54107833,9.97876
2018,B,5713,Ruhuha,210331.295,116.8507195,5014.274332,5.448571429,87.42857143,0.657142857,0.674285714,0.058571429,44.57142857,228,848.1428571,238.2857143,17.54285714,85.91428571,2.657142857,0.385714286,2.195714286,23.57142857,104.2857143,585.7142857,7.57,1.561428571,4306-A-2017,402,24.96882333,11.72859167
2018,B,5715,Shyara,115274.913,64.04161835,3747.56301,6.93,66.5,0,2.965,0.15,285,418,3055,458,3.45,105.5,3.99,1.01,5.595,27.45,220.5,856.5,20.285,0.59,4307-A-2017,711,21.705465,10.214905
2019,A,1201,Bumbogo,83.82096,0.0465672,3221.151368,5.355,65.5,0.525,2.135,0.155,6.25,63,411,132.5,12.55,73.6,1.18,0.1505,1.035,48.6,150.5,850,4.055,6.305,4308-A-2017,436,25.81864333,12.01494833
2019,A,1203,Gikomero,32517.846,18.06547,3321.253197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4309-A-2017,509,26.05709333,12.13091833
2019,A,1212,Nduba,239826.6,133.237,3302.385974,5.78,43,0,2.35,0.18,32.6,113,553,132,3.9,52.2,1.87,0.24,1.53,25.5,194,611,4.27,2.6,4310-A-2017,535,23.77279667,11.02875667
2019,A,1213,Remera,269313.786,149.61877,4475.673345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4311-A-2017,558,25.95824833,12.366895
2019,A,2104,Kibirizi,284801.3482,158.2229712,3637.250714,5.136666667,45.75,0.716666667,0.4375,0.021666667,13.14166667,159.75,468,134.0833333,12.66666667,21.74166667,1.386666667,0.164583333,3.0025,29.60833333,236.4166667,215,4.710833333,2.973333333,4312-A-2017,476,23.270635,10.77650667
2019,A,2105,Kigoma,126047.358,70.02631,3510.573433,5.173333333,64,1.8,1.816666667,0.17,55.86666667,118.6666667,528,106.6666667,14.53333333,35.93333333,2.056666667,0.157666667,3.1,61.26666667,220.6666667,1142,5.9,4.876666667,4313-A-2017,555,25.86206667,13.17916833
2019,A,2106,Mukingo,114035.526,63.35307,4644.021197,5.26,35.25,0.7,0.8,0.065,45.05,164.5,516,111.25,12.75,28.85,1.22,0.08775,2.1925,32.225,207.75,670,4.7675,3.3425,4314-A-2017,558,26.17377833,12.94507
2019,A,2108,Ntyazo,213713.28,118.7296,2358.299868,5.685346369,81.11853917,0.779787879,1.884816867,0.137940938,49.85095197,202.196072,1143.678742,222.6678759,16.11165866,98.74508576,2.813722527,0.307816824,3.960927187,50.90122784,216.6648228,966.9449114,9.093013751,2.9198492,4315-A-2017,755,19.67883833,9.17188
2019,A,2201,GIkonko,1193907.96,663.2822,3180.675624,5.485471698,330.8867925,0.008490566,2.672830189,0.188301887,6.562264151,118.7924528,2094.018868,442.245283,145.9641509,359.1056604,0.730754717,0.177603774,3.670566038,113.6981132,1006.679245,1085.679245,14.96264151,3.353018868,4401-A-2017,512,22.04207833,13.31953167
